"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","Y1","Y2"
8.21,24,50992.78,3087.44,9300.5,438.08,438.08,896.25,288,722.96,3.59,1,18.33,1.04,58.33,1.16,1,1
7.15,21,39011.54,2677.98,9113.09,332.53,332.53,824.58,288,686.63,2.99,1,15.78,1.04,44.23,0.88,0.99,0.98
3.14,9,8376.37,1386.74,7071.89,60.33,60.33,574.35,288,576.73,1.39,1,7.46,1.02,11.84,0.23,0.99,0.99
9.3,27,72773.38,3560.4,9752.98,644.9,644.9,1058.36,288,773.33,4.52,1,22.53,1.05,87.74,1.74,0.99,0.99
8.21,24,50995.18,3087.58,9326.17,438.12,438.12,930.65,288,738.43,3.56,1,18.19,1.04,60.43,1.2,0.95,1
4.16,12,14722.11,1547.46,7774.03,113.78,113.78,637.16,288,606.43,1.66,1,8.88,1.02,17.03,0.34,0.97,0.99
4.16,12,14724.68,1547.47,7817.46,113.78,113.78,634.47,288,607.41,1.66,1,8.79,1.02,16.85,0.33,0.96,1
8.21,24,50993.75,3087.5,9315.02,438,438,912.39,288,730.85,3.57,1,18.21,1.04,59.26,1.17,0.97,1
7.15,21,38998.12,2678.05,9121.21,332.38,332.38,830.6,288,690.32,2.98,1,15.69,1.04,44.47,0.88,0.98,0.98
4.16,12,14721.76,1547.46,7766.07,113.77,113.77,640.62,288,607.07,1.66,1,8.92,1.02,17.19,0.34,0.97,0.99
1.14,3,839.08,1374.01,6693.24,8.96,8.96,473.06,288,552.34,1.12,1,6.06,1.02,0,0.09,0.96,0.98
6.18,18,29792.02,2307.38,8822.86,246.21,246.21,759.54,288,664.29,2.5,1,13.08,1.03,33.32,0.66,0.98,1
8.21,24,50997.2,3087.61,9316.58,437.99,437.99,938.38,288,737.85,3.58,1,18.49,1.04,61.35,1.22,0.96,0.98
2.09,6,5642.39,1347.59,6792.76,22.96,22.96,603.09,288,574.17,1.29,1,7.03,1.02,23.41,0.26,0.96,0.98
4.16,12,14720.06,1547.46,7746.86,113.75,113.75,630.5,288,603.5,1.66,1,8.89,1.02,16.75,0.33,0.99,0.99
2.09,6,2867.33,1366.2,6852.89,26.24,26.24,498.72,288,559.26,1.2,1,6.39,1.02,8.36,0.13,0.96,1
9.3,27,72773.84,3560.42,9769.53,644.78,644.78,1081.64,288,780.32,4.5,1,22.52,1.05,89.55,1.77,0.97,0.99
7.15,21,38986.99,2678.08,9130.04,332.27,332.27,832.43,288,692.99,2.97,1,15.54,1.04,44.41,0.88,0.97,0.99
8.21,24,50997.04,3087.6,9315,438.04,438.04,938.07,288,737.37,3.58,1,18.52,1.04,61.37,1.22,0.96,0.98
9.3,27,72771.93,3560.41,9762.03,645.07,645.07,1075.79,288,778.3,4.51,1,22.59,1.05,89.19,1.77,0.97,0.99
9.3,27,72760.41,3560.37,9731.17,644.7,644.7,1058.06,288,771.75,4.55,1,22.92,1.05,88.24,1.75,1,0.98
1.14,3,1699.16,1313.22,6680.55,5.53,5.53,509.9,288,552.46,1.15,1,6.13,1.02,28,0.16,0.96,1
7.15,21,38977.28,2678.08,9140,332.03,332.03,832.47,288,695.43,2.96,1,15.37,1.04,44.2,0.88,0.95,0.99
6.18,18,29797.88,2307.23,8846.91,246.37,246.37,778.9,288,671.94,2.5,1,13.1,1.03,34.36,0.68,0.95,0.99
8.21,24,50995.37,3087.58,9324.23,438.05,438.05,931.27,288,738.07,3.56,1,18.24,1.04,60.54,1.2,0.95,0.99
1.14,3,4040.16,1311.9,6673.58,5.46,5.46,577.59,288,562.29,1.22,1,6.58,1.02,31.99,0.24,0.97,1
3.14,9,8380.12,1386.76,7135.38,60.36,60.36,597.29,288,585.87,1.39,1,7.5,1.02,12.73,0.25,0.95,0.99
7.15,21,38998.55,2678.07,9123.57,332.39,332.39,806.67,288,684,2.98,1,15.45,1.04,42.76,0.85,0.99,1
2.09,6,5075.4,1394.74,6804.18,31.6,31.6,551.99,288,566.28,1.28,1,6.89,1.02,0,0.19,0.98,0.99
4.16,12,14717.14,1547.44,7699.06,113.73,113.73,633.38,288,602.36,1.67,1,8.99,1.02,16.94,0.34,1,0.98
1.14,3,1739.21,1312.53,6682.1,5.5,5.5,513.03,288,553.39,1.15,1,6.15,1.02,28.09,0.16,0.96,1
5.14,15,21631.96,1924.33,8488.05,175.28,175.28,704.17,288,637.24,2.08,1,11.05,1.03,24.95,0.49,0.97,0.99
7.15,21,38987.32,2678.08,9131.14,332.27,332.27,822.01,288,690.26,2.97,1,15.44,1.04,43.67,0.87,0.97,0.99
7.15,21,38975.88,2678.08,9142.01,332.07,332.07,830.15,288,695.26,2.95,1,15.32,1.04,44,0.87,0.95,1
9.3,27,72768.95,3560.41,9760.92,644.77,644.77,1081.49,288,779.6,4.51,1,22.68,1.05,89.76,1.78,0.97,0.99
2.09,6,3509.24,1347.24,6793.59,22.83,22.83,536.23,288,563.84,1.22,1,6.61,1.02,20.46,0.18,0.96,0.98
2.09,6,2801.46,1364.53,6765.38,25.91,25.91,505.76,288,558.97,1.2,1,6.51,1.02,9.78,0.14,0.98,0.98
5.14,15,21631.95,1924.32,8484.59,175.3,175.3,712.45,288,639.23,2.08,1,11.12,1.03,25.41,0.5,0.97,0.98
5.14,15,21625.39,1924.32,8465.79,175.22,175.22,699.2,288,633.54,2.09,1,11.13,1.03,24.78,0.49,0.99,0.99
4.16,12,14720.26,1547.46,7745.89,113.75,113.75,636.57,288,605.14,1.66,1,8.93,1.02,17.03,0.34,0.98,0.99
9.3,27,72765.08,3560.39,9754.09,644.74,644.74,1081.67,288,779.14,4.52,1,22.81,1.05,89.95,1.78,0.98,0.98
1.14,3,4142.89,1416.08,6729.33,11.46,11.46,562.47,288,566.29,1.25,1,6.72,1.02,0,0.2,0.96,0.99
5.14,15,21633.62,1924.33,8491.03,175.28,175.28,708.69,288,638.83,2.08,1,11.06,1.03,25.18,0.5,0.97,0.99
2.09,6,3882.63,1388.3,6808.38,30.34,30.34,523.19,288,562.64,1.24,1,6.67,1.02,0,0.15,0.98,0.99
6.18,18,29762.75,2306.82,8794.24,246.04,246.04,753.72,288,660.14,2.51,1,13.19,1.03,33.1,0.66,1,0.99
7.15,21,38996.5,2678.07,9124.42,332.24,332.24,812.85,288,686,2.98,1,15.49,1.04,43.18,0.86,0.99,0.99
8.21,24,50993.96,3087.5,9309.39,438.1,438.1,916.15,288,730.37,3.58,1,18.37,1.04,59.72,1.18,0.98,0.99
2.09,6,6555.08,1357.74,6774.48,24.76,24.76,592.48,288,567.68,1.32,1,7.06,1.02,18.2,0.26,0.99,1
1.14,3,2669.62,1312.32,6638.77,5.5,5.5,551.32,288,559.1,1.18,1,6.42,1.02,31.32,0.2,0.97,0.98
5.14,15,21634,1924.31,8487.9,175.31,175.31,726.15,288,643.43,2.08,1,11.2,1.03,26.12,0.52,0.96,0.98
3.14,9,8378.71,1386.76,7111.05,60.35,60.35,587.2,288,581.99,1.39,1,7.48,1.02,12.34,0.24,0.97,0.99
4.16,12,14717.61,1547.45,7710.42,113.72,113.72,626.92,288,601.04,1.67,1,8.93,1.02,16.63,0.33,1,0.99
3.14,9,8376.87,1386.74,7069.4,60.33,60.33,593.37,288,582.3,1.39,1,7.56,1.02,12.61,0.25,0.97,0.98
7.15,21,38988.77,2678.07,9127.46,332.18,332.18,841,288,694.81,2.97,1,15.66,1.04,45.05,0.89,0.96,0.98
4.16,12,14721.1,1547.46,7757.32,113.77,113.77,640.13,288,606.58,1.66,1,8.93,1.02,17.18,0.34,0.98,0.99
6.18,18,29794.28,2307.33,8833.22,246.31,246.31,786.56,288,672.91,2.5,1,13.23,1.03,34.9,0.69,0.96,0.99
3.14,9,8375.98,1386.74,7065.95,60.32,60.32,570.65,288,575.41,1.39,1,7.45,1.02,11.7,0.23,0.99,1
8.21,24,50996.94,3087.6,9314.76,438.13,438.13,936.37,288,736.88,3.58,1,18.5,1.04,61.23,1.21,0.96,0.98
4.16,12,14720.42,1547.46,7751.3,113.74,113.74,631.38,288,603.92,1.66,1,8.89,1.02,16.79,0.33,0.98,0.99
2.09,6,3168.31,1378.35,6759.02,28.45,28.45,509.57,288,559.74,1.21,1,6.6,1.02,2.47,0.14,0.98,0.98
1.14,3,2416.4,1408.65,6704.61,10.92,10.92,502.72,288,554.97,1.19,1,6.34,1.02,0,0.13,0.98,0.99
4.16,12,14717.59,1547.44,7705.73,113.72,113.72,636.01,288,603.35,1.67,1,8.99,1.02,17.05,0.34,0.99,0.98
7.15,21,38991.97,2678.08,9128.88,332.24,332.24,807.24,288,685.45,2.97,1,15.37,1.04,42.69,0.85,0.98,1
9.3,27,72768.76,3560.4,9755.03,645.1,645.1,1073.97,288,777.32,4.52,1,22.69,1.05,89.19,1.77,0.98,0.99
8.21,24,50994.17,3087.52,9317.13,437.95,437.95,919.51,288,733.22,3.57,1,18.25,1.04,59.78,1.18,0.97,1
8.21,24,50997.1,3087.61,9318.88,438.03,438.03,936.65,288,738.02,3.57,1,18.42,1.04,61.14,1.21,0.96,0.99
7.15,21,38994.67,2678.07,9125.32,332.35,332.35,817.44,288,687.54,2.98,1,15.51,1.04,43.48,0.86,0.98,0.99
1.14,3,4889.55,1340.85,6626.06,7.04,7.04,601.82,288,566.07,1.26,1,6.86,1.02,22.89,0.26,0.98,0.98
9.3,27,72766.61,3560.4,9768.02,645.09,645.09,1095.25,288,783.44,4.51,1,22.73,1.05,90.89,1.8,0.96,0.98
9.3,27,72777.06,3560.41,9764.18,645.1,645.1,1064.54,288,775.73,4.51,1,22.4,1.05,88.05,1.74,0.98,1
8.21,24,50993.97,3087.52,9318.9,438.09,438.09,917.17,288,733.09,3.57,1,18.18,1.04,59.54,1.18,0.97,1
7.15,21,39001.62,2678.06,9122.28,332.39,332.39,798.33,288,681.27,2.98,1,15.41,1.04,42.21,0.84,1,1
4.16,12,14719.61,1547.45,7728.52,113.75,113.75,645.77,288,606.96,1.66,1,9.02,1.02,17.47,0.35,0.98,0.98
7.15,21,39001.93,2678.06,9121.75,332.31,332.31,800.91,288,681.9,2.98,1,15.44,1.04,42.4,0.84,1,1
6.18,18,29794.84,2307.32,8835.61,246.25,246.25,792.56,288,674.82,2.5,1,13.26,1.03,35.25,0.7,0.95,0.98
5.14,15,21634.31,1924.32,8489.66,175.26,175.26,722.64,288,642.63,2.08,1,11.16,1.03,25.93,0.51,0.96,0.98
4.16,12,14719.2,1547.45,7730.68,113.73,113.73,634.76,288,604.02,1.66,1,8.94,1.02,16.97,0.34,0.99,0.99
5.14,15,21627.12,1924.31,8467.03,175.24,175.24,714.51,288,637.99,2.09,1,11.23,1.03,25.6,0.51,0.98,0.98
9.3,27,72772.94,3560.42,9787.76,645.07,645.07,1105.09,288,787.42,4.48,1,22.48,1.05,91.29,1.81,0.95,0.99
7.15,21,38985.54,2678.07,9130.46,332.22,332.22,839.93,288,695.24,2.97,1,15.6,1.04,44.91,0.89,0.96,0.98
7.15,21,38974.38,2678.07,9143.51,332.04,332.04,832.21,288,696.22,2.95,1,15.31,1.04,44.11,0.87,0.95,1
4.16,12,14721.45,1547.46,7751.36,113.76,113.76,653.04,288,609.88,1.66,1,9.02,1.02,17.78,0.35,0.97,0.98
2.09,6,4675,1343.79,6728.17,22.21,22.21,551.5,288,560.45,1.26,1,6.79,1.02,23.04,0.21,1,0.99
9.3,27,72762.51,3560.38,9746.61,644.85,644.85,1077.93,288,777.7,4.53,1,22.9,1.05,89.78,1.78,0.98,0.98
1.14,3,5819.24,1367.68,6643.14,8.59,8.59,624.26,288,571.41,1.29,1,7.07,1.02,10.29,0.28,0.98,0.98
2.09,6,5362.3,1394.07,6848.73,31.49,31.49,554.9,288,567.33,1.29,1,6.86,1.02,0,0.2,0.97,1
2.09,6,5639.64,1347.59,6804.95,22.96,22.96,601.38,288,574.17,1.29,1,7,1.02,23.39,0.26,0.96,0.98
7.15,21,38977.89,2678.08,9140.02,332.16,332.16,827.42,288,693.98,2.96,1,15.33,1.04,43.86,0.87,0.96,1
2.09,6,6615.88,1358.81,6760.94,24.96,24.96,596.2,288,568.08,1.32,1,7.1,1.02,17.85,0.26,1,0.99
9.3,27,72770.22,3560.41,9760.64,645.1,645.1,1079.51,288,779.1,4.51,1,22.66,1.05,89.58,1.77,0.97,0.99
2.09,6,6440.46,1387.85,6826.82,30.33,30.33,582.97,288,569.98,1.32,1,7.05,1.02,1.74,0.23,0.98,1
3.14,9,8377.14,1386.75,7089.26,60.34,60.34,570.13,288,576.08,1.39,1,7.42,1.02,11.66,0.23,0.99,1
5.14,15,21622.71,1924.31,8456.75,175.21,175.21,698.54,288,632.42,2.09,1,11.18,1.03,24.78,0.49,1,0.98
8.21,24,50993.07,3087.45,9296.18,438.04,438.04,904.87,288,724.14,3.6,1,18.51,1.04,59.16,1.17,1,0.99
7.15,21,38977.13,2678.08,9141.53,332.16,332.16,824.44,288,693.49,2.95,1,15.28,1.04,43.62,0.86,0.96,1
6.18,18,29767.33,2306.95,8810.7,246.04,246.04,756.98,288,662.53,2.51,1,13.12,1.03,33.21,0.66,0.99,1
7.15,21,39009.78,2677.99,9114.02,332.4,332.4,825.87,288,687.23,2.99,1,15.78,1.04,44.3,0.88,0.99,0.98
2.09,6,4389.99,1392.07,6847.07,31.08,31.08,530.85,288,564.2,1.26,1,6.7,1.02,0,0.17,0.97,1
3.14,9,8375.14,1386.73,7043,60.31,60.31,578.89,288,577.04,1.39,1,7.52,1.02,12.04,0.24,0.99,0.99
7.15,21,38998.34,2678.05,9121.24,332.33,332.33,828.91,288,689.84,2.98,1,15.67,1.04,44.35,0.88,0.98,0.98
8.21,24,50994.28,3087.51,9308.83,437.96,437.96,921.64,288,731.64,3.58,1,18.45,1.04,60.19,1.19,0.98,0.99
4.16,12,14720.1,1547.45,7741.96,113.74,113.74,638.3,288,605.46,1.66,1,8.95,1.02,17.12,0.34,0.98,0.99
2.09,6,5755.3,1393.13,6824.58,31.31,31.31,567.4,288,568.53,1.3,1,6.97,1.02,0,0.21,0.98,1
9.3,27,72775.08,3560.42,9768.62,644.86,644.86,1075.69,288,778.81,4.5,1,22.46,1.05,89.01,1.76,0.97,0.99
3.14,9,8375.63,1386.74,7059.73,60.31,60.31,568.18,288,574.44,1.39,1,7.44,1.02,11.6,0.23,1,1
9.3,27,72775.88,3560.43,9781.22,644.97,644.97,1090.2,288,783.36,4.49,1,22.41,1.05,90.06,1.78,0.96,0.99
6.18,18,29763.06,2306.76,8799.32,245.95,245.95,749.99,288,659.51,2.51,1,13.13,1.03,32.84,0.65,1,1
7.15,21,38994.61,2678.08,9126.98,332.33,332.33,804.67,288,684.24,2.97,1,15.38,1.04,42.55,0.84,0.99,1
3.14,9,8376.52,1386.74,7069.66,60.33,60.33,582.91,288,579.21,1.39,1,7.51,1.02,12.19,0.24,0.98,0.99
8.21,24,50994.89,3087.54,9312.62,438.01,438.01,930.86,288,734.96,3.58,1,18.47,1.04,60.84,1.2,0.97,0.99
4.16,12,14721.83,1547.46,7759.54,113.76,113.76,650.82,288,609.6,1.66,1,9,1.02,17.67,0.35,0.97,0.98
7.15,21,38982.68,2678.08,9134.52,332.13,332.13,830.05,288,693.4,2.96,1,15.45,1.04,44.15,0.87,0.96,0.99
3.14,9,8375.99,1386.74,7066.6,60.32,60.32,568.26,288,574.71,1.39,1,7.44,1.02,11.6,0.23,1,1
7.15,21,38996.11,2678.07,9124.37,332.27,332.27,816.14,288,686.94,2.98,1,15.52,1.04,43.41,0.86,0.98,0.99
6.18,18,29796.83,2307.26,8841.41,246.31,246.31,776.24,288,670.7,2.5,1,13.11,1.03,34.23,0.68,0.96,0.99
2.09,6,6553.89,1357.59,6767.24,24.74,24.74,593.71,288,567.75,1.32,1,7.08,1.02,18.24,0.26,0.99,0.99
6.18,18,29791.93,2307.42,8824.67,246.2,246.2,787.23,288,672.35,2.5,1,13.28,1.03,34.99,0.69,0.96,0.98
5.14,15,21629.62,1924.32,8477.06,175.25,175.25,709.76,288,637.69,2.08,1,11.14,1.03,25.3,0.5,0.98,0.98
4.16,12,14718.53,1547.45,7713.41,113.74,113.74,643.96,288,605.84,1.67,1,9.03,1.02,17.41,0.35,0.99,0.98
2.09,6,2912.9,1369.53,6840.6,26.85,26.85,499.49,288,559.34,1.2,1,6.42,1.02,6.73,0.13,0.96,0.99
8.21,24,50993.96,3087.52,9318.34,438.04,438.04,916.48,288,732.76,3.57,1,18.19,1.04,59.5,1.18,0.97,1
3.14,9,8374.54,1386.73,7027.26,60.3,60.3,586.13,288,578.62,1.39,1,7.58,1.02,12.35,0.24,0.99,0.98
2.09,6,4436.85,1393.11,6781.56,31.26,31.26,538.66,288,564.24,1.26,1,6.82,1.02,0,0.17,0.98,0.98
7.15,21,39000.42,2678.06,9122.69,332.38,332.38,802.17,288,682.49,2.98,1,15.43,1.04,42.47,0.84,0.99,1
3.14,9,8379.9,1386.76,7138.24,60.36,60.36,583.44,288,581.83,1.39,1,7.43,1.02,12.18,0.24,0.96,1
9.3,27,72771.76,3560.4,9745.33,644.94,644.94,1050.85,288,770.89,4.53,1,22.58,1.05,87.21,1.73,0.99,0.99
5.14,15,21637.17,1924.33,8500.97,175.32,175.32,719.99,288,643.05,2.08,1,11.09,1.03,25.74,0.51,0.95,0.99
4.16,12,14723.29,1547.46,7778.1,113.79,113.79,655.9,288,611.74,1.66,1,9,1.02,17.87,0.35,0.96,0.98
6.18,18,29761.1,2306.85,8792.27,246,246,782.98,288,668.32,2.51,1,13.41,1.03,34.89,0.69,0.98,0.98
8.21,24,50995.99,3087.59,9319.37,438.13,438.13,932.9,288,737.21,3.57,1,18.36,1.04,60.81,1.2,0.96,0.99
4.16,12,14724.12,1547.47,7796.45,113.79,113.79,649.26,288,610.67,1.66,1,8.92,1.02,17.55,0.35,0.96,0.99
2.09,6,2838.13,1359.74,6780.81,25.05,25.05,509.03,288,559.66,1.2,1,6.49,1.02,12.45,0.14,0.97,0.98
9.3,27,72774.58,3560.4,9752.49,645.08,645.08,1054.51,288,772.33,4.52,1,22.49,1.05,87.38,1.73,0.99,1
2.09,6,6819.31,1382.02,6767.1,29.23,29.23,600.91,288,570.75,1.33,1,7.2,1.02,5.72,0.26,0.99,0.99
8.21,24,50994.28,3087.53,9320.74,437.99,437.99,920.93,288,734.53,3.57,1,18.19,1.04,59.79,1.18,0.96,1
2.09,6,6073.25,1350.5,6726.63,23.44,23.44,592.04,288,567.01,1.3,1,7.07,1.02,21.57,0.26,1,0.98
2.09,6,4636.66,1393.27,6850.32,31.32,31.32,536.65,288,565.06,1.27,1,6.74,1.02,0,0.17,0.97,1
2.09,6,4463.31,1392.64,6826.06,31.18,31.18,534.64,288,564.37,1.26,1,6.75,1.02,0,0.17,0.98,0.99
6.18,18,29791.65,2307.4,8821.85,246.29,246.29,762.15,288,664.95,2.51,1,13.11,1.03,33.48,0.66,0.98,1
8.21,24,50994.41,3087.53,9317.43,438.11,438.11,922.92,288,734.17,3.57,1,18.28,1.04,60.05,1.19,0.96,0.99
7.15,21,38976.77,2678.08,9140.5,332.05,332.05,833.15,288,695.75,2.95,1,15.37,1.04,44.24,0.88,0.95,0.99
3.14,9,8379.23,1386.76,7118.85,60.35,60.35,595.33,288,584.69,1.39,1,7.51,1.02,12.66,0.25,0.96,0.98
8.21,24,50992.13,3087.4,9300.46,438.09,438.09,924.1,288,730.19,3.6,1,18.64,1.04,60.62,1.2,0.98,0.98
4.16,12,14717.57,1547.44,7700.18,113.73,113.73,639.95,288,604.2,1.67,1,9.03,1.02,17.24,0.34,0.99,0.98
5.14,15,21631.46,1924.33,8486.11,175.26,175.26,701.67,288,636.33,2.08,1,11.04,1.03,24.82,0.49,0.98,0.99
1.14,3,2478.08,1310.83,6673.62,5.39,5.39,532.51,288,555.42,1.17,1,6.29,1.02,30.3,0.19,0.97,1
5.14,15,21625.91,1924.33,8469.33,175.27,175.27,693.97,288,632.41,2.09,1,11.08,1.03,24.48,0.49,0.99,0.99
6.18,18,29795.49,2307.3,8837.62,246.27,246.27,788.7,288,673.91,2.5,1,13.22,1.03,35.01,0.69,0.95,0.99
3.14,9,8375.08,1386.74,7039.13,60.31,60.31,584.61,288,578.6,1.39,1,7.56,1.02,12.28,0.24,0.99,0.98
9.3,27,72761.89,3560.37,9732.11,644.95,644.95,1057.18,288,771.59,4.55,1,22.89,1.05,88.14,1.75,1,0.98
5.14,15,21626.99,1924.34,8474.71,175.26,175.26,689.8,288,631.77,2.09,1,11.02,1.03,24.23,0.48,0.99,1
5.14,15,21637.52,1924.33,8501.96,175.32,175.32,720.52,288,643.3,2.08,1,11.09,1.03,25.76,0.51,0.95,0.99
7.15,21,39000,2678.04,9119.72,332.29,332.29,832.01,288,690.36,2.98,1,15.72,1.04,44.6,0.88,0.98,0.98
3.14,9,8377.01,1386.75,7083.58,60.33,60.33,574.09,288,577.07,1.39,1,7.45,1.02,11.83,0.23,0.99,1
8.21,24,50993.55,3087.48,9306.38,438.11,438.11,909.45,288,727.87,3.59,1,18.36,1.04,59.26,1.17,0.98,0.99
4.16,12,14719.33,1547.45,7724.12,113.75,113.75,644.87,288,606.53,1.66,1,9.02,1.02,17.44,0.35,0.98,0.98
3.14,9,8376.78,1386.74,7079.15,60.33,60.33,573.22,288,576.65,1.39,1,7.45,1.02,11.79,0.23,0.99,1
1.14,3,4708.72,1352.03,6618.21,7.57,7.57,576.69,288,560.32,1.26,1,6.77,1.02,17.32,0.23,1,0.99
1.14,3,1174.87,1385.27,6754.02,9.59,9.59,469.78,288,551.37,1.13,1,6.02,1.02,0,0.09,0.96,1
5.14,15,21625.65,1924.33,8468.44,175.25,175.25,694.91,288,632.59,2.09,1,11.09,1.03,24.53,0.49,0.99,0.99
3.14,9,8374.67,1386.73,7038.22,60.29,60.29,571.54,288,574.67,1.39,1,7.49,1.02,11.75,0.23,1,0.99
2.09,6,4579.26,1343.98,6750.6,22.23,22.23,541.93,288,558.75,1.25,1,6.72,1.02,22.53,0.2,1,1
6.18,18,29790.13,2307.49,8818.11,246.18,246.18,780.82,288,669.95,2.51,1,13.27,1.03,34.64,0.69,0.97,0.98
9.3,27,72778.56,3560.41,9763.35,645.12,645.12,1058.72,288,774.24,4.51,1,22.34,1.05,87.51,1.73,0.98,1
4.16,12,14720.49,1547.46,7760.42,113.75,113.75,623.3,288,602.03,1.66,1,8.82,1.02,16.4,0.33,0.99,1
8.21,24,50994.23,3087.51,9309.25,438.07,438.07,920.6,288,731.48,3.58,1,18.42,1.04,60.09,1.19,0.98,0.99
5.14,15,21628.08,1924.33,8474.95,175.24,175.24,699.9,288,634.68,2.09,1,11.09,1.03,24.78,0.49,0.98,0.99
6.18,18,29763.66,2306.89,8808.85,245.95,245.95,779.77,288,668.89,2.51,1,13.3,1.03,34.61,0.69,0.97,0.98
9.3,27,72755.38,3560.35,9726.59,644.88,644.88,1064.45,288,773.08,4.55,1,23.08,1.05,88.96,1.76,1,0.98
2.09,6,6960.18,1376.17,6828.47,28.2,28.2,635.4,288,581.66,1.33,1,7.28,1.02,10.66,0.29,0.95,0.98
9.3,27,72775.75,3560.42,9773.35,644.81,644.81,1082.17,288,780.77,4.5,1,22.45,1.05,89.5,1.77,0.97,0.99
8.21,24,50992.97,3087.46,9305.62,437.94,437.94,899.41,288,725.07,3.59,1,18.26,1.04,58.45,1.16,0.99,1
4.16,12,14725.19,1547.48,7823.07,113.81,113.81,639.31,288,608.98,1.65,1,8.82,1.02,17.07,0.34,0.96,1
4.16,12,14718.44,1547.45,7718.04,113.74,113.74,634.72,288,603.5,1.66,1,8.96,1.02,16.98,0.34,0.99,0.98
1.14,3,1622.26,1317.92,6636.29,5.75,5.75,508.35,288,551.39,1.14,1,6.18,1.02,26.59,0.16,0.98,0.99
7.15,21,38997.68,2678.07,9124.01,332.37,332.37,808.94,288,684.77,2.98,1,15.46,1.04,42.91,0.85,0.99,1
6.18,18,29789.58,2307.51,8815.85,246.25,246.25,774.94,288,668.08,2.51,1,13.24,1.03,34.3,0.68,0.97,0.99
3.14,9,8376.53,1386.74,7074.09,60.32,60.32,574.78,288,576.94,1.39,1,7.46,1.02,11.86,0.24,0.99,0.99
1.14,3,5434.35,1371.21,6637.97,8.76,8.76,606.42,288,568.17,1.28,1,6.98,1.02,8.12,0.26,0.98,0.98
6.18,18,29773.2,2307.16,8813.04,246.02,246.02,762.69,288,664.36,2.51,1,13.16,1.03,33.55,0.66,0.98,0.99
4.16,12,14722.77,1547.47,7786.58,113.78,113.78,634.64,288,606.24,1.66,1,8.85,1.02,16.9,0.33,0.97,1
5.14,15,21628.07,1924.34,8478.36,175.28,175.28,688.95,288,631.9,2.08,1,11,1.03,24.17,0.48,0.99,1
2.09,6,4567.26,1344.02,6800.85,22.29,22.29,569.92,288,569.04,1.25,1,6.8,1.02,23.79,0.22,0.96,0.98
6.18,18,29762.75,2306.77,8805.37,245.94,245.94,759.15,288,662.69,2.51,1,13.17,1.03,33.37,0.66,0.99,0.99
8.21,24,50995.21,3087.57,9321.71,438.1,438.1,931.2,288,737.39,3.57,1,18.29,1.04,60.6,1.2,0.96,0.99
9.3,27,72781.19,3560.44,9783.88,645.18,645.18,1079.93,288,781.18,4.48,1,22.22,1.05,89,1.76,0.96,1
6.18,18,29791.9,2307.42,8824.78,246.23,246.23,790.52,288,673.29,2.5,1,13.3,1.03,35.19,0.7,0.96,0.98
9.3,27,72760.4,3560.38,9743.4,644.74,644.74,1076.63,288,777.16,4.53,1,22.94,1.05,89.73,1.78,0.98,0.98
4.16,12,14725.62,1547.48,7827.79,113.8,113.8,640.24,288,609.43,1.65,1,8.81,1.02,17.11,0.34,0.95,1
6.18,18,29792.15,2307.4,8824.27,246.21,246.21,774.27,288,668.63,2.5,1,13.19,1.03,34.21,0.68,0.97,0.99
1.14,3,5390.83,1320.07,6675.7,5.9,5.9,610.82,288,567.2,1.27,1,6.81,1.02,30.21,0.28,0.97,1
2.09,6,6523.26,1357.62,6790.84,24.74,24.74,589.7,288,567.63,1.31,1,7.03,1.02,18.22,0.26,0.99,1
7.15,21,39002.99,2678.04,9118.99,332.42,332.42,818.95,288,686.45,2.98,1,15.63,1.04,43.71,0.87,0.99,0.99
1.14,3,4549.31,1315.11,6665.99,5.6,5.6,584.68,288,562.22,1.24,1,6.65,1.02,31.02,0.25,0.98,1
8.21,24,50993.7,3087.5,9315.98,438.1,438.1,912.07,288,731.01,3.57,1,18.19,1.04,59.2,1.17,0.97,1
9.3,27,72774.31,3560.42,9769.22,645.06,645.06,1079.65,288,779.82,4.5,1,22.5,1.05,89.37,1.77,0.97,0.99
6.18,18,29761.16,2306.84,8788.14,246.02,246.02,777.69,288,666.46,2.52,1,13.4,1.03,34.6,0.69,0.99,0.98
9.3,27,72774.31,3560.43,9783.12,645.15,645.15,1095.42,288,784.75,4.49,1,22.44,1.05,90.5,1.79,0.96,0.99
6.18,18,29790.59,2307.46,8818.97,246.19,246.19,773.28,288,667.88,2.51,1,13.21,1.03,34.18,0.68,0.97,0.99
7.15,21,38989.63,2678.07,9127.54,332.16,332.16,834.16,288,692.88,2.97,1,15.6,1.04,44.58,0.88,0.97,0.98
1.14,3,2742.25,1414.69,6730.23,11.4,11.4,526.81,288,561.97,1.2,1,6.47,1.02,0,0.15,0.96,0.98
8.21,24,50992.35,3087.41,9294.46,437.99,437.99,909.07,288,724.82,3.6,1,18.59,1.04,59.55,1.18,1,0.99
4.16,12,14719.55,1547.45,7731.66,113.75,113.75,640.02,288,605.51,1.66,1,8.98,1.02,17.21,0.34,0.98,0.98
5.14,15,21622.45,1924.31,8455.01,175.22,175.22,703.39,288,633.61,2.09,1,11.22,1.03,25.05,0.5,1,0.98
6.18,18,29791.07,2307.45,8821.33,246.27,246.27,782.39,288,670.68,2.5,1,13.26,1.03,34.72,0.69,0.97,0.98
